column,file_name,is_valid
ep624_,sharew6_rel9-0-0_ep.dta,True
ep649_,sharew6_rel9-0-0_ep.dta,True
ep671d1,sharew6_rel9-0-0_ep.dta,True
ep671d2,sharew6_rel9-0-0_ep.dta,True
ep671d3,sharew6_rel9-0-0_ep.dta,True
ep671d4,sharew6_rel9-0-0_ep.dta,True
ep671d5,sharew6_rel9-0-0_ep.dta,True
ep671d6,sharew6_rel9-0-0_ep.dta,True
ep671d7,sharew6_rel9-0-0_ep.dta,True
ep671d8,sharew6_rel9-0-0_ep.dta,True
ep671d9,sharew6_rel9-0-0_ep.dta,True
ep671d10,sharew6_rel9-0-0_ep.dta,True
ep671d11,sharew6_rel9-0-0_ep.dta,True
ep671d12,sharew6_rel9-0-0_ep.dta,True
ep671d13,sharew6_rel9-0-0_ep.dta,True
ep671dno,sharew6_rel9-0-0_ep.dta,True
ep678e,sharew6_rel9-0-0_ep.dta,True
ep681_,sharew6_rel9-0-0_ep.dta,True
ep682e,sharew6_rel9-0-0_ep.dta,True
ep682ub,sharew6_rel9-0-0_ep.dta,True
ep682v1,sharew6_rel9-0-0_ep.dta,True
ep682v2,sharew6_rel9-0-0_ep.dta,True
ep682v3,sharew6_rel9-0-0_ep.dta,True
pf001_,sharew6_rel9-0-0_pf.dta,True
pf002_,sharew6_rel9-0-0_pf.dta,True
pf003_,sharew6_rel9-0-0_pf.dta,True
pf004_,sharew6_rel9-0-0_pf.dta,True
pf005_,sharew6_rel9-0-0_pf.dta,True
pf006_,sharew6_rel9-0-0_pf.dta,True
pf007d1,sharew6_rel9-0-0_pf.dta,True
pf007d2,sharew6_rel9-0-0_pf.dta,True
pf007d3,sharew6_rel9-0-0_pf.dta,True
pf007d4,sharew6_rel9-0-0_pf.dta,True
pf007d5,sharew6_rel9-0-0_pf.dta,True
pf007dot,sharew6_rel9-0-0_pf.dta,True
isced1997_r,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_sp,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_m,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_f,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c1,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c2,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c3,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c4,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c5,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c6,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c7,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c8,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c9,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c10,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c11,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c12,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c13,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c14,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c15,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c16,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c17,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c18,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c19,sharew6_rel9-0-0_gv_isced.dta,True
isced1997_c20,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_r,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_sp,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_m,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_f,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c1,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c2,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c3,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c4,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c5,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c6,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c7,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c8,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c9,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c10,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c11,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c12,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c13,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c14,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c15,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c16,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c17,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c18,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c19,sharew6_rel9-0-0_gv_isced.dta,True
isced2011_c20,sharew6_rel9-0-0_gv_isced.dta,True
hc010_,sharew6_rel9-0-0_hc.dta,True
hc012_,sharew6_rel9-0-0_hc.dta,True
hc013_,sharew6_rel9-0-0_hc.dta,True
hc014_,sharew6_rel9-0-0_hc.dta,True
hc029_,sharew6_rel9-0-0_hc.dta,True
hc031_,sharew6_rel9-0-0_hc.dta,True
hc064_,sharew6_rel9-0-0_hc.dta,True
hc066_,sharew6_rel9-0-0_hc.dta,True
hc097e,sharew6_rel9-0-0_hc.dta,True
hc097ub,sharew6_rel9-0-0_hc.dta,True
hc097v,sharew6_rel9-0-0_hc.dta,True
hc113_,sharew6_rel9-0-0_hc.dta,True
hc114_,sharew6_rel9-0-0_hc.dta,True
hc115_,sharew6_rel9-0-0_hc.dta,True
hc116d1,sharew6_rel9-0-0_hc.dta,True
hc116d2,sharew6_rel9-0-0_hc.dta,True
hc116d3,sharew6_rel9-0-0_hc.dta,True
hc116dno,sharew6_rel9-0-0_hc.dta,True
hc125_,sharew6_rel9-0-0_hc.dta,True
hc127d1,sharew6_rel9-0-0_hc.dta,True
hc127d2,sharew6_rel9-0-0_hc.dta,True
hc127d3,sharew6_rel9-0-0_hc.dta,True
hc127d4,sharew6_rel9-0-0_hc.dta,True
hc127dno,sharew6_rel9-0-0_hc.dta,True
hc140d1,sharew6_rel9-0-0_hc.dta,True
hc140d2,sharew6_rel9-0-0_hc.dta,True
hc140dno,sharew6_rel9-0-0_hc.dta,True
hc142e,sharew6_rel9-0-0_hc.dta,True
hc142ub,sharew6_rel9-0-0_hc.dta,True
hc142v,sharew6_rel9-0-0_hc.dta,True
hc143e,sharew6_rel9-0-0_hc.dta,True
hc143ub,sharew6_rel9-0-0_hc.dta,True
hc143v,sharew6_rel9-0-0_hc.dta,True
hc144e,sharew6_rel9-0-0_hc.dta,True
hc144ub,sharew6_rel9-0-0_hc.dta,True
hc144v,sharew6_rel9-0-0_hc.dta,True
hc602_,sharew6_rel9-0-0_hc.dta,True
hc628_,sharew6_rel9-0-0_hc.dta,True
hc629e,sharew6_rel9-0-0_hc.dta,True
hc630e,sharew6_rel9-0-0_hc.dta,True
hc630ub,sharew6_rel9-0-0_hc.dta,True
hc630v,sharew6_rel9-0-0_hc.dta,True
hc682_,sharew6_rel9-0-0_hc.dta,True
hc683e,sharew6_rel9-0-0_hc.dta,True
hc683ub,sharew6_rel9-0-0_hc.dta,True
hc683v,sharew6_rel9-0-0_hc.dta,True
hc688_,sharew6_rel9-0-0_hc.dta,True
hc689e,sharew6_rel9-0-0_hc.dta,True
hc692_,sharew6_rel9-0-0_hc.dta,True
hc693e,sharew6_rel9-0-0_hc.dta,True
hc693ub,sharew6_rel9-0-0_hc.dta,True
hc693v,sharew6_rel9-0-0_hc.dta,True
hc694_,sharew6_rel9-0-0_hc.dta,True
hc695e,sharew6_rel9-0-0_hc.dta,True
hc695ub,sharew6_rel9-0-0_hc.dta,True
hc695v,sharew6_rel9-0-0_hc.dta,True
hc696_,sharew6_rel9-0-0_hc.dta,True
mh001_,sharew6_rel9-0-0_mh.dta,True
mh002_,sharew6_rel9-0-0_mh.dta,True
mh003_,sharew6_rel9-0-0_mh.dta,True
mh004_,sharew6_rel9-0-0_mh.dta,True
mh005_,sharew6_rel9-0-0_mh.dta,True
mh006_,sharew6_rel9-0-0_mh.dta,True
mh007_,sharew6_rel9-0-0_mh.dta,True
mh008_,sharew6_rel9-0-0_mh.dta,True
mh009_,sharew6_rel9-0-0_mh.dta,True
mh010_,sharew6_rel9-0-0_mh.dta,True
mh011_,sharew6_rel9-0-0_mh.dta,True
mh012_,sharew6_rel9-0-0_mh.dta,True
mh013_,sharew6_rel9-0-0_mh.dta,True
mh014_,sharew6_rel9-0-0_mh.dta,True
mh015_,sharew6_rel9-0-0_mh.dta,True
mh016_,sharew6_rel9-0-0_mh.dta,True
mh017_,sharew6_rel9-0-0_mh.dta,True
mh034_,sharew6_rel9-0-0_mh.dta,True
mh035_,sharew6_rel9-0-0_mh.dta,True
mh036_,sharew6_rel9-0-0_mh.dta,True
mh037_,sharew6_rel9-0-0_mh.dta,True
br001_,sharew6_rel9-0-0_br.dta,True
br002_,sharew6_rel9-0-0_br.dta,True
br003_,sharew6_rel9-0-0_br.dta,True
br005d1,sharew6_rel9-0-0_br.dta,True
br005d2,sharew6_rel9-0-0_br.dta,True
br005d3,sharew6_rel9-0-0_br.dta,True
br005d4,sharew6_rel9-0-0_br.dta,True
br006_,sharew6_rel9-0-0_br.dta,True
br015_,sharew6_rel9-0-0_br.dta,True
br016_,sharew6_rel9-0-0_br.dta,True
br017_,sharew6_rel9-0-0_br.dta,True
br026_,sharew6_rel9-0-0_br.dta,True
br027_,sharew6_rel9-0-0_br.dta,True
br028_,sharew6_rel9-0-0_br.dta,True
br029_,sharew6_rel9-0-0_br.dta,True
br033_,sharew6_rel9-0-0_br.dta,True
br039_,sharew6_rel9-0-0_br.dta,True
br040_,sharew6_rel9-0-0_br.dta,True
br623_,sharew6_rel9-0-0_br.dta,True
bs006_,sharew6_rel9-0-0_bs.dta,True
bs002_,sharew6_rel9-0-0_bs.dta,True
bs013_,sharew6_rel9-0-0_bs.dta,True
bs014_,sharew6_rel9-0-0_bs.dta,True
bs023_,sharew6_rel9-0-0_bs.dta,True
cf001_,sharew6_rel9-0-0_cf.dta,True
cf002_,sharew6_rel9-0-0_cf.dta,True
cf003_,sharew6_rel9-0-0_cf.dta,True
cf004_,sharew6_rel9-0-0_cf.dta,True
cf005_,sharew6_rel9-0-0_cf.dta,True
cf006_,sharew6_rel9-0-0_cf.dta,True
cf010_,sharew6_rel9-0-0_cf.dta,True
cf012_,sharew6_rel9-0-0_cf.dta,True
cf013_,sharew6_rel9-0-0_cf.dta,True
cf014_,sharew6_rel9-0-0_cf.dta,True
cf015_,sharew6_rel9-0-0_cf.dta,True
cf017_,sharew6_rel9-0-0_cf.dta,True
cf018d1,sharew6_rel9-0-0_cf.dta,True
cf018d2,sharew6_rel9-0-0_cf.dta,True
cf018d3,sharew6_rel9-0-0_cf.dta,True
cf018d4,sharew6_rel9-0-0_cf.dta,True
cf019_,sharew6_rel9-0-0_cf.dta,True
cf103_,sharew6_rel9-0-0_cf.dta,True
cf104tot,sharew6_rel9-0-0_cf.dta,True
cf105tot,sharew6_rel9-0-0_cf.dta,True
cf106tot,sharew6_rel9-0-0_cf.dta,True
cf107tot,sharew6_rel9-0-0_cf.dta,True
cf108_,sharew6_rel9-0-0_cf.dta,True
cf109_,sharew6_rel9-0-0_cf.dta,True
cf110_,sharew6_rel9-0-0_cf.dta,True
cf111_,sharew6_rel9-0-0_cf.dta,True
cf112_,sharew6_rel9-0-0_cf.dta,True
cf113tot,sharew6_rel9-0-0_cf.dta,True
cf114tot,sharew6_rel9-0-0_cf.dta,True
cf115tot,sharew6_rel9-0-0_cf.dta,True
cf116tot,sharew6_rel9-0-0_cf.dta,True
ac011_,sharew6_rel9-0-0_ac.dta,True
ac012_,sharew6_rel9-0-0_ac.dta,True
ac014_,sharew6_rel9-0-0_ac.dta,True
ac015_,sharew6_rel9-0-0_ac.dta,True
ac016_,sharew6_rel9-0-0_ac.dta,True
ac017_,sharew6_rel9-0-0_ac.dta,True
ac018_,sharew6_rel9-0-0_ac.dta,True
ac019_,sharew6_rel9-0-0_ac.dta,True
ac020_,sharew6_rel9-0-0_ac.dta,True
ac021_,sharew6_rel9-0-0_ac.dta,True
ac022_,sharew6_rel9-0-0_ac.dta,True
ac023_,sharew6_rel9-0-0_ac.dta,True
ac024_,sharew6_rel9-0-0_ac.dta,True
ac025_,sharew6_rel9-0-0_ac.dta,True
ac035d1,sharew6_rel9-0-0_ac.dta,True
ac035d4,sharew6_rel9-0-0_ac.dta,True
ac035d5,sharew6_rel9-0-0_ac.dta,True
ac035d7,sharew6_rel9-0-0_ac.dta,True
ac035d8,sharew6_rel9-0-0_ac.dta,True
ac035d9,sharew6_rel9-0-0_ac.dta,True
ac035d10,sharew6_rel9-0-0_ac.dta,True
ac035dno,sharew6_rel9-0-0_ac.dta,True
ac036_1,sharew6_rel9-0-0_ac.dta,True
ac036_4,sharew6_rel9-0-0_ac.dta,True
ac036_5,sharew6_rel9-0-0_ac.dta,True
ac036_7,sharew6_rel9-0-0_ac.dta,True
ac036_8,sharew6_rel9-0-0_ac.dta,True
ac036_9,sharew6_rel9-0-0_ac.dta,True
ac036_10,sharew6_rel9-0-0_ac.dta,True
ac037_,sharew6_rel9-0-0_ac.dta,True
ac038_,sharew6_rel9-0-0_ac.dta,True
dbs_values_exp,sharew6_rel9-0-0_gv_dbs.dta,True
spots_nr,sharew6_rel9-0-0_gv_dbs.dta,True
spots_co,sharew6_rel9-0-0_gv_dbs.dta,True
childid_1,sharew6_rel9-0-0_ch.dta,True
childid_2,sharew6_rel9-0-0_ch.dta,True
childid_3,sharew6_rel9-0-0_ch.dta,True
childid_4,sharew6_rel9-0-0_ch.dta,True
childid_5,sharew6_rel9-0-0_ch.dta,True
childid_6,sharew6_rel9-0-0_ch.dta,True
childid_7,sharew6_rel9-0-0_ch.dta,True
childid_8,sharew6_rel9-0-0_ch.dta,True
childid_9,sharew6_rel9-0-0_ch.dta,True
childid_10,sharew6_rel9-0-0_ch.dta,True
childid_11,sharew6_rel9-0-0_ch.dta,True
childid_12,sharew6_rel9-0-0_ch.dta,True
childid_13,sharew6_rel9-0-0_ch.dta,True
childid_14,sharew6_rel9-0-0_ch.dta,True
childid_15,sharew6_rel9-0-0_ch.dta,True
childid_16,sharew6_rel9-0-0_ch.dta,True
childid_17,sharew6_rel9-0-0_ch.dta,True
childid_18,sharew6_rel9-0-0_ch.dta,True
childid_19,sharew6_rel9-0-0_ch.dta,True
childid_20,sharew6_rel9-0-0_ch.dta,True
ch001_,sharew6_rel9-0-0_ch.dta,True
ch005_1,sharew6_rel9-0-0_ch.dta,True
ch005_2,sharew6_rel9-0-0_ch.dta,True
ch005_3,sharew6_rel9-0-0_ch.dta,True
ch005_4,sharew6_rel9-0-0_ch.dta,True
ch005_5,sharew6_rel9-0-0_ch.dta,True
ch005_6,sharew6_rel9-0-0_ch.dta,True
ch005_7,sharew6_rel9-0-0_ch.dta,True
ch005_8,sharew6_rel9-0-0_ch.dta,True
ch005_9,sharew6_rel9-0-0_ch.dta,True
ch005_10,sharew6_rel9-0-0_ch.dta,True
ch005_11,sharew6_rel9-0-0_ch.dta,True
ch005_12,sharew6_rel9-0-0_ch.dta,True
ch005_13,sharew6_rel9-0-0_ch.dta,True
ch005_14,sharew6_rel9-0-0_ch.dta,True
ch005_15,sharew6_rel9-0-0_ch.dta,True
ch005_16,sharew6_rel9-0-0_ch.dta,True
ch005_17,sharew6_rel9-0-0_ch.dta,True
ch005_18,sharew6_rel9-0-0_ch.dta,True
ch005_19,sharew6_rel9-0-0_ch.dta,True
ch005_20,sharew6_rel9-0-0_ch.dta,True
ch006_1,sharew6_rel9-0-0_ch.dta,True
ch006_2,sharew6_rel9-0-0_ch.dta,True
ch006_3,sharew6_rel9-0-0_ch.dta,True
ch006_4,sharew6_rel9-0-0_ch.dta,True
ch006_5,sharew6_rel9-0-0_ch.dta,True
ch006_6,sharew6_rel9-0-0_ch.dta,True
ch006_7,sharew6_rel9-0-0_ch.dta,True
ch006_8,sharew6_rel9-0-0_ch.dta,True
ch006_9,sharew6_rel9-0-0_ch.dta,True
ch006_10,sharew6_rel9-0-0_ch.dta,True
ch006_11,sharew6_rel9-0-0_ch.dta,True
ch006_12,sharew6_rel9-0-0_ch.dta,True
ch006_13,sharew6_rel9-0-0_ch.dta,True
ch006_14,sharew6_rel9-0-0_ch.dta,True
ch006_15,sharew6_rel9-0-0_ch.dta,True
ch006_16,sharew6_rel9-0-0_ch.dta,True
ch006_17,sharew6_rel9-0-0_ch.dta,True
ch006_18,sharew6_rel9-0-0_ch.dta,True
ch006_19,sharew6_rel9-0-0_ch.dta,True
ch006_20,sharew6_rel9-0-0_ch.dta,True
ch007_1,sharew6_rel9-0-0_ch.dta,True
ch007_2,sharew6_rel9-0-0_ch.dta,True
ch007_3,sharew6_rel9-0-0_ch.dta,True
ch007_4,sharew6_rel9-0-0_ch.dta,True
ch007_5,sharew6_rel9-0-0_ch.dta,True
ch007_6,sharew6_rel9-0-0_ch.dta,True
ch007_7,sharew6_rel9-0-0_ch.dta,True
ch007_8,sharew6_rel9-0-0_ch.dta,True
ch007_9,sharew6_rel9-0-0_ch.dta,True
ch007_10,sharew6_rel9-0-0_ch.dta,True
ch007_11,sharew6_rel9-0-0_ch.dta,True
ch007_12,sharew6_rel9-0-0_ch.dta,True
ch007_13,sharew6_rel9-0-0_ch.dta,True
ch007_14,sharew6_rel9-0-0_ch.dta,True
ch007_15,sharew6_rel9-0-0_ch.dta,True
ch007_16,sharew6_rel9-0-0_ch.dta,True
ch007_17,sharew6_rel9-0-0_ch.dta,True
ch007_18,sharew6_rel9-0-0_ch.dta,True
ch007_19,sharew6_rel9-0-0_ch.dta,True
ch007_20,sharew6_rel9-0-0_ch.dta,True
ch012_1,sharew6_rel9-0-0_ch.dta,True
ch012_2,sharew6_rel9-0-0_ch.dta,True
ch012_3,sharew6_rel9-0-0_ch.dta,True
ch012_4,sharew6_rel9-0-0_ch.dta,True
ch012_5,sharew6_rel9-0-0_ch.dta,True
ch012_6,sharew6_rel9-0-0_ch.dta,True
ch012_7,sharew6_rel9-0-0_ch.dta,True
ch012_8,sharew6_rel9-0-0_ch.dta,True
ch012_9,sharew6_rel9-0-0_ch.dta,True
ch012_10,sharew6_rel9-0-0_ch.dta,True
ch012_11,sharew6_rel9-0-0_ch.dta,True
ch012_12,sharew6_rel9-0-0_ch.dta,True
ch012_13,sharew6_rel9-0-0_ch.dta,True
ch012_14,sharew6_rel9-0-0_ch.dta,True
ch012_15,sharew6_rel9-0-0_ch.dta,True
ch012_16,sharew6_rel9-0-0_ch.dta,True
ch012_17,sharew6_rel9-0-0_ch.dta,True
ch012_18,sharew6_rel9-0-0_ch.dta,True
ch012_19,sharew6_rel9-0-0_ch.dta,True
ch012_20,sharew6_rel9-0-0_ch.dta,True
ch013_1,sharew6_rel9-0-0_ch.dta,True
ch013_2,sharew6_rel9-0-0_ch.dta,True
ch013_3,sharew6_rel9-0-0_ch.dta,True
ch013_4,sharew6_rel9-0-0_ch.dta,True
ch013_5,sharew6_rel9-0-0_ch.dta,True
ch013_6,sharew6_rel9-0-0_ch.dta,True
ch013_7,sharew6_rel9-0-0_ch.dta,True
ch013_8,sharew6_rel9-0-0_ch.dta,True
ch013_9,sharew6_rel9-0-0_ch.dta,True
ch013_10,sharew6_rel9-0-0_ch.dta,True
ch013_11,sharew6_rel9-0-0_ch.dta,True
ch013_12,sharew6_rel9-0-0_ch.dta,True
ch013_13,sharew6_rel9-0-0_ch.dta,True
ch013_14,sharew6_rel9-0-0_ch.dta,True
ch013_15,sharew6_rel9-0-0_ch.dta,True
ch013_16,sharew6_rel9-0-0_ch.dta,True
ch013_17,sharew6_rel9-0-0_ch.dta,True
ch013_18,sharew6_rel9-0-0_ch.dta,True
ch013_19,sharew6_rel9-0-0_ch.dta,True
ch013_20,sharew6_rel9-0-0_ch.dta,True
ch014_1,sharew6_rel9-0-0_ch.dta,True
ch014_2,sharew6_rel9-0-0_ch.dta,True
ch014_3,sharew6_rel9-0-0_ch.dta,True
ch014_4,sharew6_rel9-0-0_ch.dta,True
ch014_5,sharew6_rel9-0-0_ch.dta,True
ch014_6,sharew6_rel9-0-0_ch.dta,True
ch014_7,sharew6_rel9-0-0_ch.dta,True
ch014_8,sharew6_rel9-0-0_ch.dta,True
ch014_9,sharew6_rel9-0-0_ch.dta,True
ch014_10,sharew6_rel9-0-0_ch.dta,True
ch014_11,sharew6_rel9-0-0_ch.dta,True
ch014_12,sharew6_rel9-0-0_ch.dta,True
ch014_13,sharew6_rel9-0-0_ch.dta,True
ch014_14,sharew6_rel9-0-0_ch.dta,True
ch014_15,sharew6_rel9-0-0_ch.dta,True
ch014_16,sharew6_rel9-0-0_ch.dta,True
ch014_17,sharew6_rel9-0-0_ch.dta,True
ch014_18,sharew6_rel9-0-0_ch.dta,True
ch014_19,sharew6_rel9-0-0_ch.dta,True
ch014_20,sharew6_rel9-0-0_ch.dta,True
ch015_1,sharew6_rel9-0-0_ch.dta,True
ch015_2,sharew6_rel9-0-0_ch.dta,True
ch015_3,sharew6_rel9-0-0_ch.dta,True
ch015_4,sharew6_rel9-0-0_ch.dta,True
ch015_5,sharew6_rel9-0-0_ch.dta,True
ch015_6,sharew6_rel9-0-0_ch.dta,True
ch015_7,sharew6_rel9-0-0_ch.dta,True
ch015_8,sharew6_rel9-0-0_ch.dta,True
ch015_9,sharew6_rel9-0-0_ch.dta,True
ch015_10,sharew6_rel9-0-0_ch.dta,True
ch015_11,sharew6_rel9-0-0_ch.dta,True
ch015_12,sharew6_rel9-0-0_ch.dta,True
ch015_13,sharew6_rel9-0-0_ch.dta,True
ch015_14,sharew6_rel9-0-0_ch.dta,True
ch015_15,sharew6_rel9-0-0_ch.dta,True
ch015_16,sharew6_rel9-0-0_ch.dta,True
ch015_17,sharew6_rel9-0-0_ch.dta,True
ch015_18,sharew6_rel9-0-0_ch.dta,True
ch015_19,sharew6_rel9-0-0_ch.dta,True
ch015_20,sharew6_rel9-0-0_ch.dta,True
ch016_1,sharew6_rel9-0-0_ch.dta,True
ch016_2,sharew6_rel9-0-0_ch.dta,True
ch016_3,sharew6_rel9-0-0_ch.dta,True
ch016_4,sharew6_rel9-0-0_ch.dta,True
ch016_5,sharew6_rel9-0-0_ch.dta,True
ch016_6,sharew6_rel9-0-0_ch.dta,True
ch016_7,sharew6_rel9-0-0_ch.dta,True
ch016_8,sharew6_rel9-0-0_ch.dta,True
ch016_9,sharew6_rel9-0-0_ch.dta,True
ch016_10,sharew6_rel9-0-0_ch.dta,True
ch016_11,sharew6_rel9-0-0_ch.dta,True
ch016_12,sharew6_rel9-0-0_ch.dta,True
ch016_13,sharew6_rel9-0-0_ch.dta,True
ch016_14,sharew6_rel9-0-0_ch.dta,True
ch016_15,sharew6_rel9-0-0_ch.dta,True
ch016_16,sharew6_rel9-0-0_ch.dta,True
ch016_17,sharew6_rel9-0-0_ch.dta,True
ch016_18,sharew6_rel9-0-0_ch.dta,True
ch016_19,sharew6_rel9-0-0_ch.dta,True
ch016_20,sharew6_rel9-0-0_ch.dta,True
ch017_1,sharew6_rel9-0-0_ch.dta,True
ch017_2,sharew6_rel9-0-0_ch.dta,True
ch017_3,sharew6_rel9-0-0_ch.dta,True
ch017_4,sharew6_rel9-0-0_ch.dta,True
ch017_5,sharew6_rel9-0-0_ch.dta,True
ch017_6,sharew6_rel9-0-0_ch.dta,True
ch017_7,sharew6_rel9-0-0_ch.dta,True
ch017_8,sharew6_rel9-0-0_ch.dta,True
ch017_9,sharew6_rel9-0-0_ch.dta,True
ch017_10,sharew6_rel9-0-0_ch.dta,True
ch017_11,sharew6_rel9-0-0_ch.dta,True
ch017_12,sharew6_rel9-0-0_ch.dta,True
ch017_13,sharew6_rel9-0-0_ch.dta,True
ch017_14,sharew6_rel9-0-0_ch.dta,True
ch017_15,sharew6_rel9-0-0_ch.dta,True
ch017_16,sharew6_rel9-0-0_ch.dta,True
ch017_17,sharew6_rel9-0-0_ch.dta,True
ch017_18,sharew6_rel9-0-0_ch.dta,True
ch017_19,sharew6_rel9-0-0_ch.dta,True
ch017_20,sharew6_rel9-0-0_ch.dta,True
ch018d1_1,sharew6_rel9-0-0_ch.dta,True
ch018d1_2,sharew6_rel9-0-0_ch.dta,True
ch018d1_3,sharew6_rel9-0-0_ch.dta,True
ch018d1_4,sharew6_rel9-0-0_ch.dta,True
ch018d1_5,sharew6_rel9-0-0_ch.dta,True
ch018d1_6,sharew6_rel9-0-0_ch.dta,True
ch018d1_7,sharew6_rel9-0-0_ch.dta,True
ch018d1_8,sharew6_rel9-0-0_ch.dta,True
ch018d1_9,sharew6_rel9-0-0_ch.dta,True
ch018d1_10,sharew6_rel9-0-0_ch.dta,True
ch018d1_11,sharew6_rel9-0-0_ch.dta,True
ch018d1_12,sharew6_rel9-0-0_ch.dta,True
ch018d1_13,sharew6_rel9-0-0_ch.dta,True
ch018d1_14,sharew6_rel9-0-0_ch.dta,True
ch018d1_15,sharew6_rel9-0-0_ch.dta,True
ch018d1_16,sharew6_rel9-0-0_ch.dta,True
ch018d1_17,sharew6_rel9-0-0_ch.dta,True
ch018d1_18,sharew6_rel9-0-0_ch.dta,True
ch018d1_19,sharew6_rel9-0-0_ch.dta,True
ch018d1_20,sharew6_rel9-0-0_ch.dta,True
ch018d2_1,sharew6_rel9-0-0_ch.dta,True
ch018d2_2,sharew6_rel9-0-0_ch.dta,True
ch018d2_3,sharew6_rel9-0-0_ch.dta,True
ch018d2_4,sharew6_rel9-0-0_ch.dta,True
ch018d2_5,sharew6_rel9-0-0_ch.dta,True
ch018d2_6,sharew6_rel9-0-0_ch.dta,True
ch018d2_7,sharew6_rel9-0-0_ch.dta,True
ch018d2_8,sharew6_rel9-0-0_ch.dta,True
ch018d2_9,sharew6_rel9-0-0_ch.dta,True
ch018d2_10,sharew6_rel9-0-0_ch.dta,True
ch018d2_11,sharew6_rel9-0-0_ch.dta,True
ch018d2_12,sharew6_rel9-0-0_ch.dta,True
ch018d2_13,sharew6_rel9-0-0_ch.dta,True
ch018d2_14,sharew6_rel9-0-0_ch.dta,True
ch018d2_15,sharew6_rel9-0-0_ch.dta,True
ch018d2_16,sharew6_rel9-0-0_ch.dta,True
ch018d2_17,sharew6_rel9-0-0_ch.dta,True
ch018d2_18,sharew6_rel9-0-0_ch.dta,True
ch018d2_19,sharew6_rel9-0-0_ch.dta,True
ch018d2_20,sharew6_rel9-0-0_ch.dta,True
ch018d3_1,sharew6_rel9-0-0_ch.dta,True
ch018d3_2,sharew6_rel9-0-0_ch.dta,True
ch018d3_3,sharew6_rel9-0-0_ch.dta,True
ch018d3_4,sharew6_rel9-0-0_ch.dta,True
ch018d3_5,sharew6_rel9-0-0_ch.dta,True
ch018d3_6,sharew6_rel9-0-0_ch.dta,True
ch018d3_7,sharew6_rel9-0-0_ch.dta,True
ch018d3_8,sharew6_rel9-0-0_ch.dta,True
ch018d3_9,sharew6_rel9-0-0_ch.dta,True
ch018d3_10,sharew6_rel9-0-0_ch.dta,True
ch018d3_11,sharew6_rel9-0-0_ch.dta,True
ch018d3_12,sharew6_rel9-0-0_ch.dta,True
ch018d3_13,sharew6_rel9-0-0_ch.dta,True
ch018d3_14,sharew6_rel9-0-0_ch.dta,True
ch018d3_15,sharew6_rel9-0-0_ch.dta,True
ch018d3_16,sharew6_rel9-0-0_ch.dta,True
ch018d3_17,sharew6_rel9-0-0_ch.dta,True
ch018d3_18,sharew6_rel9-0-0_ch.dta,True
ch018d3_19,sharew6_rel9-0-0_ch.dta,True
ch018d3_20,sharew6_rel9-0-0_ch.dta,True
